AGIL01430;102157;1;06/06/2006;86471.87;16.5800;31;23564.57;1405.09;178.26;
AGIL01430;103363;1;06/07/2006;65296.80;16.5800;30;23272.00;1026.78;154.02;
AGIL01430;101488;1;20/05/2006;627809.66;23.0000;30;43875.97;12099.97;1675.46;
AGIL01430;102701;1;20/06/2006;607999.73;23.0000;31;43496.28;12041.77;1673.72;
AGIL01464;102704;1;20/06/2006;149846.83;22.0000;31;25752.22;2838.76;393.15;
AGIL01468;103369;1;06/07/2006;1342811.81;21.6000;30;79739.00;24170.61;3625.59;
AGIL01505;102245;1;06/06/2006;117196.64;20.1300;31;19850.41;2031.51;266.02;
AGIL01505;103450;1;06/07/2006;101278.17;20.1300;30;19583.38;1698.94;254.84;
AGIL01523;102718;1;20/06/2006;71104.19;20.0000;31;7313.82;1353.62;185.90;
AGIL01561;102715;1;20/06/2006;1222963.07;19.0000;31;60141.46;20009.03;2734.74;
AGIL01589;103379;1;06/07/2006;924614.16;15.3350;30;73498.42;11927.28;1789.09;
AGIL01598;100963;1;06/05/2006;57808.43;23.0000;30;6174.04;1107.99;163.52;
AGIL01598;102176;1;06/06/2006;53850.37;23.0000;31;6098.18;1066.54;142.19;
AGIL01598;103381;1;06/07/2006;49781.68;23.0000;30;6016.66;954.15;143.12;
AGIL01608;76944;1;20/08/2004;105936.40;15.9700;31;12794.26;1456.83;176.94;
AGIL01608;78070;1;20/09/2004;95961.82;15.9700;31;12661.51;1319.66;105.53;
AGIL01608;79190;1;20/10/2004;85854.49;15.9700;30;12527.00;1142.58;67.18;
AGIL01608;80288;1;20/11/2004;75612.65;15.9700;31;12390.70;1039.82;77.60;
AGIL01608;81400;1;20/12/2004;65234.51;15.9700;30;12252.58;868.16;45.88;
AGIL01608;82527;1;20/01/2005;54718.25;15.9700;31;12112.63;752.48;99.18;
AGIL01608;83668;1;20/02/2005;44062.04;15.9700;31;11970.81;605.94;89.86;
AGIL01608;84818;1;20/03/2005;33264.01;15.9700;28;11827.11;413.18;43.56;
AGIL01608;85979;1;20/04/2005;22322.28;15.9700;31;11681.49;306.97;31.58;
AGIL01608;87142;1;20/05/2005;11234.93;15.9700;30;11533.97;149.52;16.01;
AGIL01627;103066;1;25/06/2006;85086.59;18.0000;31;4819.23;1318.84;184.98;
AGIL01648;100969;1;06/05/2006;189954.37;15.6000;30;12900.82;2609.90;382.17;
AGIL01648;102181;1;06/06/2006;182562.23;15.2900;31;12793.63;2532.65;316.37;
AGIL01648;103386;1;06/07/2006;175062.90;15.3350;30;12684.89;2349.21;352.38;
AGIL01648;100970;1;06/05/2006;122903.52;15.6000;30;8347.04;1682.86;246.42;
AGIL01648;102182;1;06/06/2006;118120.68;15.2900;31;8277.69;1633.34;204.03;
AGIL01648;103387;1;06/07/2006;113268.49;15.3350;30;8207.33;1515.36;227.30;
AGIL01648;100309;1;20/04/2006;565509.98;17.6350;31;45856.23;8829.40;1176.43;
AGIL01648;101520;1;20/05/2006;538259.03;17.5400;30;45407.95;8063.02;1087.52;
AGIL01648;102731;1;20/06/2006;510559.80;17.3150;31;44952.30;7773.32;1052.34;
AGIL01655;102732;1;20/06/2006;157674.02;22.0000;31;12004.63;2987.05;413.68;
AGIL01660;103659;1;06/07/2006;553337.32;19.0000;30;44331.61;9021.91;1353.29;
AGIL01676;102739;1;20/06/2006;275376.26;19.5000;31;25309.54;4707.30;644.98;
AGIL01682;102202;1;06/06/2006;616352.60;18.5000;31;47172.03;10161.36;1313.54;
AGIL01682;103407;1;06/07/2006;588184.77;18.5000;30;46737.78;9346.17;1401.93;
AGIL01693;85485;1;06/04/2005;30692.06;16.6700;31;31544.78;476.64;44.24;
AGIL01697;102738;1;20/06/2006;330353.68;22.0000;31;25151.71;6519.04;902.84;
AGIL01700;102743;1;20/06/2006;418371.90;21.0000;31;28819.82;7602.73;1048.76;
AGIL01712;102748;1;20/06/2006;112977.01;19.0000;31;16935.59;2041.28;278.99;
AGIL01734;102213;1;06/06/2006;500621.51;16.2900;31;112304.93;7022.47;888.03;
AGIL01734;103418;1;06/07/2006;403485.42;16.3350;30;110833.31;5492.45;823.87;
AGIL01749;102212;1;06/06/2006;714493.25;17.2900;31;70499.79;11392.33;1456.13;
AGIL01749;103417;1;06/07/2006;663999.28;17.3350;30;69792.87;10262.08;1539.31;
AGIL01753;102572;1;06/06/2006;2379089.67;18.0000;31;225355.27;36875.89;4745.62;
AGIL01753;103778;1;06/07/2006;2187035.38;18.0000;30;219229.21;32805.53;4920.83;
AGIL01754;102758;1;20/06/2006;28823.19;21.0000;31;6575.20;521.22;71.90;
AGIL01758;100652;1;25/04/2006;21984.37;16.9500;31;22605.43;359.97;50.23;
AGIL01761;101540;1;20/05/2006;173109.08;16.4300;30;25363.13;2370.15;317.26;
AGIL01761;102751;1;20/06/2006;152486.25;16.4300;31;25080.77;2318.69;312.07;
AGIL01764;103421;1;06/07/2006;1194008.82;15.3350;30;60644.14;15866.56;2379.99;
AGIL01772;103521;1;06/07/2006;1104261.62;19.0000;30;100767.94;17795.38;2669.31;
AGIL01775;100461;1;20/04/2006;202965.62;17.6350;31;15941.70;3232.17;430.66;
AGIL01775;101666;1;20/05/2006;193045.24;17.5400;30;15794.54;2946.33;397.39;
AGIL01775;102870;1;20/06/2006;182977.70;17.3150;31;15645.21;2834.96;383.79;
AGIL01784;99808;1;06/04/2006;20211.32;16.5600;31;20769.16;306.86;33.51;
AGIL01785;101547;1;20/05/2006;111934.56;18.3100;30;30767.10;1707.93;231.45;
AGIL01785;102760;1;20/06/2006;84583.32;18.3100;31;30349.77;1333.62;181.60;
AGIL01794;102371;1;06/06/2006;923781.96;16.0500;31;61104.19;13172.34;1661.07;
AGIL01794;103574;1;06/07/2006;887388.93;16.0500;30;60617.44;12227.36;1834.10;
AGIL01794;102372;1;06/06/2006;1880197.48;17.0000;31;81698.08;27524.00;3507.61;
AGIL01794;103575;1;06/07/2006;1851771.66;17.0000;30;81295.38;26921.67;4038.25;
AGIL01809;102754;1;20/06/2006;128130.99;16.6400;31;45677.04;1886.48;254.27;
AGIL01816;91425;1;06/09/2005;18057.89;19.1300;31;18633.63;321.05;42.33;
AGIL01825;103488;1;06/07/2006;820586.16;18.5000;30;74344.13;12870.75;1930.62;
AGIL01837;103432;1;06/07/2006;24971.72;20.5000;30;2447.22;426.60;63.99;
AGIL01837;103433;1;06/07/2006;29740.51;18.5000;30;1774.40;512.24;76.83;
AGIL01839;103436;1;06/07/2006;428778.44;17.7000;30;26299.69;6409.23;961.38;
AGIL01841;103441;1;06/07/2006;26333.97;18.3100;30;13871.05;499.28;74.89;
AGIL01847;103452;1;06/07/2006;83021.49;19.8000;30;18805.01;1530.87;229.63;
AGIL01860;102815;1;20/06/2006;645798.89;14.5800;31;55202.35;8261.43;1095.76;
AGIL01874;103096;1;30/06/2006;225839.69;15.5000;30;25073.15;3077.67;461.65;
AGIL01889;102759;1;20/06/2006;30722.75;21.6000;31;2395.85;656.79;90.82;
AGIL01893;102241;1;06/06/2006;163607.92;17.7900;31;44854.49;2648.08;340.12;
AGIL01893;103446;1;06/07/2006;123604.41;17.7900;30;44261.44;1936.07;290.41;
AGIL01905;102769;1;20/06/2006;204986.76;19.6400;31;46387.05;3613.67;495.47;
AGIL01910;103442;1;06/07/2006;45943.01;19.0000;30;2485.31;775.70;116.35;
AGIL01916;102771;1;20/06/2006;57650.69;23.0000;31;4124.33;1141.80;158.70;
AGIL01924;102772;1;20/06/2006;217324.80;18.0000;31;11466.46;3556.86;483.50;
AGIL01928;70107;1;06/02/2004;421992.22;19.6400;31;28219.37;7428.54;746.55;
AGIL01928;71162;1;06/03/2004;407586.07;19.6400;29;27983.57;6692.96;604.40;
AGIL01928;72233;1;06/04/2004;392944.14;19.6400;31;27743.93;6876.08;740.85;
AGIL01928;73307;1;06/05/2004;378062.56;19.6400;30;22666.33;6380.36;880.83;
AGIL01928;74388;1;06/06/2004;367771.47;19.6400;31;22497.90;6387.14;958.07;
AGIL01928;75476;1;06/07/2004;357311.95;19.6400;30;22326.72;5978.58;896.79;
AGIL01928;76579;1;06/08/2004;346681.25;19.6400;31;22152.73;5965.16;761.97;
AGIL01928;77703;1;06/09/2004;335876.56;19.6400;31;21975.89;5748.98;649.43;
AGIL01928;78819;1;06/10/2004;324895.03;19.6400;30;21796.16;5350.89;385.54;
AGIL01928;79920;1;06/11/2004;313733.77;19.6400;31;21613.49;5305.94;455.29;
AGIL01928;81018;1;06/12/2004;302389.84;19.6400;30;21427.82;5207.57;419.45;
AGIL01928;82136;1;06/01/2005;290860.24;19.6400;31;21239.12;5163.81;512.57;
AGIL01928;83272;1;06/02/2005;279141.94;19.6400;31;21047.33;4942.91;741.44;
AGIL01928;84415;1;06/03/2005;267231.85;19.6400;28;20852.40;4261.76;591.85;
AGIL01928;85569;1;06/04/2005;255126.83;19.6400;31;20654.29;4490.19;455.57;
AGIL01928;86722;1;06/05/2005;242823.70;19.6400;30;20452.92;4120.89;515.68;
AGIL01928;87895;1;06/06/2005;230319.20;19.6400;31;20248.27;4022.53;555.17;
AGIL01928;89063;1;06/07/2005;217610.05;19.6400;30;20040.26;3660.92;549.13;
AGIL01928;90241;1;06/08/2005;204692.89;19.6400;31;19828.85;3539.44;435.27;
AGIL01928;91424;1;06/09/2005;191564.32;19.6400;31;19613.98;3291.95;435.56;
AGIL01928;92609;1;06/10/2005;178220.88;19.6400;30;19395.59;2942.33;363.01;
AGIL01928;93805;1;06/11/2005;164659.05;19.6400;31;19173.63;2784.75;341.82;
AGIL01928;95002;1;06/12/2005;150875.26;19.6400;30;18948.04;2469.33;243.56;
AGIL01928;96193;1;06/01/2006;136865.88;19.6400;31;18718.75;2647.24;262.72;
AGIL01928;97398;1;06/02/2006;122627.21;19.6400;31;18485.71;2371.84;239.13;
AGIL01928;98605;1;06/03/2006;108155.50;19.6400;28;18248.86;1889.48;168.19;
AGIL01928;99820;1;06/04/2006;93446.94;19.6400;31;18008.12;1807.44;208.94;
AGIL01928;101031;1;06/05/2006;78497.64;19.6400;30;17763.45;1469.31;216.23;
AGIL01928;102243;1;06/06/2006;63303.67;19.6400;31;17514.78;1224.41;159.75;
AGIL01928;103448;1;06/07/2006;47861.03;19.6400;30;17262.04;895.86;134.38;
AGIL01938;94341;1;20/11/2005;36333.15;19.5300;31;37515.79;658.70;84.41;
AGIL01941;102942;1;20/06/2006;431027.97;21.0000;31;24116.37;7794.42;1075.20;
AGIL01976;101562;1;20/05/2006;74266.82;19.6400;30;14311.94;1339.53;182.84;
AGIL01976;102774;1;20/06/2006;62385.88;19.6400;31;14117.49;1162.74;159.42;
AGIL02050;103465;1;06/07/2006;192567.49;13.0100;30;51541.47;2087.75;313.16;
AGIL02050;103466;1;06/07/2006;77118.97;15.3350;30;10958.25;985.52;147.83;
AGIL02056;102273;1;06/06/2006;30292.28;18.0000;31;8313.60;469.53;60.42;
AGIL02056;103478;1;06/07/2006;22887.44;18.0000;30;8202.53;343.31;51.50;
AGIL02082;102789;1;20/06/2006;1336753.68;19.3100;31;64823.55;22937.32;3139.87;
AGIL02086;102381;1;06/06/2006;972231.86;19.0000;31;64402.54;15906.79;2064.91;
AGIL02086;103584;1;06/07/2006;938616.66;19.0000;30;63870.30;15328.89;2299.33;
AGIL02089;73394;1;06/05/2004;376608.22;19.1600;30;19571.44;6042.92;832.43;
AGIL02089;74474;1;06/06/2004;369063.14;19.1600;31;19450.97;6089.13;913.37;
AGIL02089;75562;1;06/07/2004;361397.59;19.1600;30;19328.57;6071.53;910.73;
AGIL02089;76666;1;06/08/2004;353609.64;19.1600;31;19204.23;6116.48;777.89;
AGIL02089;77789;1;06/09/2004;345697.35;19.1600;31;19077.89;5956.51;667.35;
AGIL02089;78904;1;06/10/2004;337658.72;19.1600;30;18949.54;5607.09;393.06;
AGIL02089;80003;1;06/11/2004;329491.74;19.1600;31;18819.14;5628.89;473.95;
AGIL02089;81098;1;06/12/2004;321194.36;19.1600;30;18686.66;5284.97;416.48;
AGIL02089;82214;1;06/01/2005;312764.50;19.1600;31;18552.07;5290.72;518.44;
AGIL02089;83349;1;06/02/2005;304200.05;19.1600;31;18415.32;5117.57;767.63;
AGIL02089;84492;1;06/03/2005;295498.85;19.1600;28;18276.39;4463.44;618.61;
